Event #	Event Year	Event Day	Loss
410001315	252	314	17525.87433
410001316	252	352	17655.24744
920001397	253	28	1528000.764
920001398	253	81	514514.14
920001399	253	84	3623.949361
920001400	253	227	10542.26072
920001401	253	249	7177.746666
920001402	253	333	7298795.369
920001403	254	26	739918.8615
920001404	254	93	8170.036087
920001405	254	262	5731.475077
920001406	254	270	1532565.695
410001317	254	278	106759.5305
920001407	254	292	2620.476147
920001408	254	303	19502331.29
410001318	254	311	14088.51673
920001409	254	319	8158795.553
410001319	254	334	109228.4162
410001320	254	341	6821713.941
920001410	254	342	241728.4312
410001321	254	343	105678.0842
920001411	254	351	226702.8504
410001322	254	353	3157392.853
410001323	254	354	20937.7555
410001324	254	360	1511759.245
910001324	254	360	14942.12925
410001325	254	361	4706468.879
410001326	254	362	4723617.003
410001327	254	363	48093.50929
410001328	255	24	387492.6625
410001329	255	27	7167594.196
410001330	255	29	4916645.75
410001331	255	40	800913.9321
410001332	255	64	570341.3368
410001333	255	65	2744586.861
410001334	255	74	1458126.806
920001412	255	78	1330339.879
410001335	255	80	20624.70064
410001336	255	86	155022425
410001337	255	87	219948.2507
920001413	255	269	135.6058801
410001338	255	284	427002.118
920001414	255	297	36110.08234
410001339	255	298	16561.48635
410001340	255	307	375941.3287
410001341	255	308	433922.0695
920001415	256	27	4985.433754
410001342	256	37	22472.05451
920001416	256	45	33368.86189
920001417	256	261	9721.428767
920001418	256	271	229905.5994
920001420	257	15	28335.35724
410001343	257	24	51424.60644
920001422	257	306	16851.03131
920001423	257	308	10955935.94
410001344	257	313	19031.35151
410001345	257	318	16699.48226
920001424	258	8	18913400.19
410001346	258	10	214184.5878
920001426	258	54	3195049.706
920001427	258	65	154885.5005
920001429	258	244	6922.666625
410001347	258	278	84030.58506
920001430	258	290	50986.38934
410001348	258	307	137162.4067
920001431	258	339	82896.83647
920001432	258	357	4132279.775
410001349	259	24	167057.2809
920001433	259	52	5381.96663
920001434	259	59	116387.0029
410001350	259	62	1047689.462
410001351	259	64	17792008.68
410001352	259	80	1900907.715
410001353	259	283	19818.43731
920001436	259	308	671084.9585
920001437	259	317	460629.0642
920001438	259	352	335870.7049
920001439	259	359	48020.25579
410001354	260	2	14449.98087
920001440	260	15	52264.70076
410001355	260	16	12594466.33
410001356	260	19	37950.67252
410001357	260	53	23229.51991
920001441	260	69	28516.19837
920001442	260	125	25112.48617
920001443	260	183	4857.371095
410001358	260	300	111469.0316
910001358	260	300	12614.35225
920001444	260	311	106179.4487
920001445	260	322	2718.633754
920001446	260	336	190806.2832
920001447	260	349	301431.4443
920001448	261	17	251053.4712
920001449	261	226	18196.35512
920001450	261	293	3885.96545
410001359	261	324	470343.7738
410001360	261	333	3345798.745
920001451	261	333	100530.3629
410001361	262	42	18315.40312
920001453	262	190	356323.6244
410001362	262	286	208180.6194
920001455	262	304	314811.0491
410001363	262	326	406481.1912
410001364	262	333	741324.9598
410001365	262	356	558399.9307
410001366	262	360	677891.7763
410001367	262	361	591026.1077
410001368	263	12	39056.1044
410001369	263	14	470736.9751
920001456	263	23	322065.0172
410001370	263	31	106097.2152
410001371	263	33	101294.0665
920001457	263	35	120336.8333
410001372	263	89	7827641.952
910001372	263	89	15992.27205
920001459	263	301	297993.1637
920001460	263	345	3630.628103
920001461	263	349	21410.71758
920001462	264	9	403.3104479
920001463	264	14	3313682.848
920001464	264	225	111165.4962
920001465	264	236	365466.5303
410001373	265	11	34847.03173
410001374	265	13	16681.13296
410001375	265	21	13991.67245
410001376	265	34	2477578.855
410001377	265	50	2090517.055
410001378	265	52	6476630.767
410001379	265	76	2032052.272
410001380	265	76	13509.13968
920001467	265	200	4683.330779
920001468	265	205	38345.61972
920001469	265	253	380775.0181
920001470	265	274	107656.6652
920001471	265	344	1065.973417
920001472	266	29	75321.31542
920001473	266	91	39678.9347
920001474	266	99	511974.1155
920001475	266	119	94992.19896
920001476	266	270	342.130793
920001478	266	297	503557.6571
920001479	266	341	78205.87654
920001480	267	76	57699.97016
920001481	267	237	59582.20465
920001482	267	246	274670.768
920001483	267	249	11128.66676
410001381	267	282	96877.0099
410001382	267	326	17472.22142
410001383	267	329	17615.61924
410001384	268	80	20468.24911
920001486	269	45	88903.24501
410001385	269	331	18119.5592
920001487	270	281	177.1109135
410001386	270	324	20164.38399
410001387	270	325	27353.31707
410001388	271	5	842055.1252
410001389	271	6	1073566.451
920001488	271	9	19771.63901
410001390	271	10	1404690.821
410001391	271	37	17893.74834
920001489	271	90	130812.59
920001490	271	154	85159.92889
410001392	271	307	13509.97693
920001491	271	311	1075362.723
410001393	271	326	18119.01201
920001492	271	353	309358.5017
410001394	271	361	28158.32319
410001395	271	363	24585.67429
410001396	272	2	19070.42459
920001493	272	65	74784.59425
920001494	272	235	2281.058942
920001495	272	325	4742.458455
920001496	272	330	22185.9193
410001397	272	338	21092.37583
410001398	272	342	147928.349
410001399	272	345	546487.9059
410001400	272	345	561855.9957
920001497	272	352	14603.35964
410001401	272	360	33280.03326
410001402	272	361	80244.87513
410001403	273	16	15744.55411
920001498	273	21	4706.321385
920001499	273	57	3434.129942
920001500	273	265	1144.783423
920001501	273	280	554764.2072
920001502	273	312	8912.256028
920001503	273	318	2010460.301
410001404	273	346	19130.39722
410001405	274	16	621108.2135
920001504	274	299	33234.76345
920001505	274	346	254874.524
920001506	275	4	335434.3488
920001507	275	7	39654.70168
410001406	275	13	38641.73861
410001407	275	79	7238742.177
920001508	275	197	27461.23445
920001509	275	205	35934.51857
920001510	275	211	2058.662905
920001511	275	251	18489.20067
920001512	275	357	99249.43171
410001408	276	58	24861.56381
920001513	276	178	528548.3671
920001514	276	198	820876.8157
920001515	276	244	21187.92552
410001409	276	302	89224.22867
410001410	276	309	32141.18817
410001411	276	312	140477.5324
920001516	276	335	31296.10498
410001412	276	341	47526.34834
410001413	276	343	19052.09752
410001414	276	343	50598.25282
410001415	276	343	15475.61752
410001416	276	350	36916.90941
410001417	276	357	25812.00213
410001418	276	359	24043.10228
410001419	276	360	13926.9057
410001420	276	361	26260.564
410001421	276	362	14428.5441
410001422	276	363	497016.0502
410001423	277	12	15973.14577
410001424	277	12	2241105.821
410001425	277	13	87487.04422
410001426	277	54	16303.53973
410001427	277	69	293524.3738
410001428	277	72	20411.80137
920001517	277	237	6244.583417
920001518	277	290	65058.11591
920001519	277	318	823280.1353
920001520	277	334	20465.01435
410001429	277	342	399574.8215
410001430	277	348	333185.2154
410001431	277	350	25970.15958
920001521	277	358	4956.308374
410001432	278	5	13945.78582
410001433	278	18	3318391.189
410001434	278	18	2804955.472
410001435	278	23	42709.20003
410001436	278	35	84217.24483
410001437	278	51	1199414.088
410001438	278	71	14238.34892
410001439	278	78	13574.90702
410001440	278	79	71653.5188
410001441	278	80	223395.6088
920001522	278	117	1298203.279
920001523	278	336	27935.53585
920001524	278	355	62373.8165
410001442	278	360	3028230.468
920001525	279	29	1411.106504
920001526	279	52	553394.5055
920001527	279	274	3510.468235
920001528	279	285	258794.7817
920001529	279	313	125370.7453
920001530	279	357	117999.7086
920001531	280	6	2291.764592
920001532	280	29	6627.66264
920001533	280	228	818806.1319
920001535	280	249	119219.6474
920001536	280	255	25057.82357
920001537	280	273	82079.59531
920001539	280	310	617.2988016
410001443	280	336	287508.4527
410001444	280	340	23385.37234
920001540	280	348	14194.51895
410001445	281	11	30806.07334
410001446	281	31	14835.17311
410001447	281	33	116605.7452
410001448	281	53	40075.45722
920001541	281	59	12564.9207
410001449	281	73	18305.00283
920001542	281	132	155204.8066
920001543	281	249	21584.03579
920001544	281	272	37728.94012
920001545	281	275	3808.270706
920001546	281	319	386076.2924
920001547	282	16	63883.87448
410001450	282	26	77825.64967
410001451	282	32	1911302.491
410001452	282	46	25038.25982
410001453	282	49	29040.9155
410001454	282	49	126901.2923
410001455	282	51	495623.5566
410001456	282	51	3289947.383
410001457	282	79	625352.2704
920001548	282	196	416.928265
920001549	282	212	2160.704531
920001550	282	278	169900.0465
920001551	282	307	78.80985661
920001552	283	82	28470.05423
920001553	283	254	2036896.477
920001554	283	304	23361.45206
410001458	283	346	2864121.788
920001555	283	354	398423.0051
920001556	283	356	14133.57433
410001459	284	2	265296.4689
410001460	284	17	171512.4229
920001557	284	205	5160.439414
920001558	284	255	248731.1174
410001461	285	4	24171.74837
920001559	285	29	50142.10182
410001462	285	48	163514.4438
410001463	285	56	94998.67688
410001464	285	87	57917.21581
920001562	285	278	19472.70928
920001563	285	326	18306.60795
920001564	285	335	59600.84567
920001565	285	351	53591.1765
920001566	286	19	2188.693134
920001567	286	59	1049.787931
920001568	286	64	8807.346202
920001569	286	225	4799339.782
920001570	286	291	9409.326443
410001465	286	314	17907.12406
410001466	286	334	12428.65589
920001571	286	337	114918.2379
920001572	287	77	7671725.962
920001573	287	82	2153043.764
920001574	287	118	1533.646906
920001575	287	248	13315.95559
920001576	287	262	1591.935381
920001577	287	266	776668.5795
920001578	287	278	1556511.606
920001579	287	281	4012578.004
410001467	287	285	32647.94872
920001580	287	300	3431.154772
410001468	287	328	26220.09015
410001469	287	342	203937.6973
920001581	287	342	1539078.318
410001470	287	351	6083381.596
410001471	288	22	3638941.504
410001472	288	23	1822819.339
410001473	288	28	1545006.913
410001474	288	40	71994.71407
920001582	288	48	3951.241107
410001475	288	70	16754395.18
920001583	288	70	6275.162995
410001476	288	71	1771758.651
920001584	288	109	847.7677515
920001585	288	158	30040.58562
410001477	288	315	27871.01637
920001586	288	348	24718.44589
410001478	289	9	1898120.492
410001479	289	293	19610.59858
920001587	289	323	93054.34695
410001480	290	2	19031.07821
920001588	290	13	6923.413791
920001589	290	57	997925.4636
920001590	290	92	406566.5537
410001481	290	276	31182.2366
410001482	290	298	1316228.774
910001482	290	298	13051.89074
920001593	290	300	80221.85897
410001483	290	302	13717.09049
920001594	290	313	436400.3571
920001595	290	332	5965.055502
410001484	290	341	2003881.583
410001485	290	341	2346211.254
410001486	290	343	8712600.563
410001487	290	343	46308193.14
410001488	290	353	24056.7178
410001489	290	354	25810.05552
410001490	290	354	15801.14233
920001596	290	355	22495.84223
410001491	290	360	20072.26192
410001492	291	13	127288.7544
410001493	291	46	100293.3555
920001597	291	51	26143.38589
920001598	291	105	51610.44413
920001599	291	178	32486.64408
920001600	291	186	2395.895278
920001601	291	199	31652.14277
920001602	291	247	5547665.589
920001603	291	291	1399940.169
410001494	291	299	13457.83373
410001495	291	309	3063810.078
410001496	291	309	16281.79527
910001495	291	309	14374.51058
410001497	291	312	4091225.983
410001498	291	316	1319226.809
920001604	291	335	35868402.62
920001605	291	348	352452.1407
410001499	291	355	32351.80961
410001500	291	356	520896.0948
410001501	291	358	71513.81267
410001502	291	364	110135.623
410001503	291	365	20897908.68
410001504	292	5	44938.40211
410001505	292	10	313795.4761
410001506	292	20	42022514.79
410001507	292	23	2225294.27
920001606	292	26	199836.9218
410001508	292	82	19730.6881
920001607	292	108	21791.21618
410001509	292	285	17139.32168
920001608	292	290	3161.576729
920001609	292	319	10550170.76
920001610	292	333	533371.2689
920001611	292	355	14891.14507
410001510	293	76	18837.38382
920001612	294	21	548788.4142
920001613	294	115	8837.520623
920001614	294	141	9434.311618
920001615	294	188	190.2666459
920001616	294	192	426091.5807
920001617	294	195	2303596.257
920001618	294	256	68358.22208
920001619	294	262	861365.8696
920001620	295	19	271.259168
920001622	295	294	38.5519198
410001511	295	358	17909.45431
410001512	295	359	19392.74863
410001513	296	3	1561610.059
410001514	296	26	40749.42509
920001623	296	31	1932.090677
410001515	296	37	59988.79711
410001516	296	41	27672.53845
410001517	296	79	12884.99214
920001624	296	104	28058.58063
920001625	296	184	599.2059447
920001626	296	252	52886.10104
920001627	296	254	14954.72462
920001628	296	257	33991.64386
920001629	296	278	367458.0803
920001630	296	296	902199.3378
920001631	296	305	7835869.881
920001633	296	341	807640.1098
410001518	297	73	19770.12587
920001634	297	254	2112.914032
920001635	297	305	143144.615
920001636	297	310	6685746.225
920001637	297	330	13295.5044
410001519	297	347	23331.15529
920001638	297	347	22030.26713
920001639	298	20	852672.6039
920001641	298	108	992265.5567
920001642	298	230	1400.003505
920001643	298	278	5481723.291
920001644	298	281	198989.6341
920001645	298	291	4621435.72
920001646	298	310	420137.7919
410001520	298	317	892474.6677
410001521	298	317	237502.2869
920001647	298	337	338255.1195
920001648	299	21	1682867.795
920001651	300	309	451744.4851
410001522	300	317	138969.8925
410001523	300	322	416189.3917
410001524	300	326	1260297.13
920001652	300	344	51679.21279
920001653	300	351	277719.5444
920001654	301	18	32356.87601
920001655	301	252	635143.8169
920001656	301	345	23918.94252
410001525	302	37	13332.75631
920001657	302	165	16557.91121
410001526	302	311	14276.35864
410001527	302	313	301980.4629
410001528	302	313	415430.4849
410001529	302	323	17118.78332
920001659	302	339	107608.3936
410001530	303	6	1084338.525
410001531	303	18	711841.5045
410001532	303	18	540334.9821
410001533	303	64	130523.4538
410001534	303	85	1757540.22
920001660	303	334	36088.14054
410001535	303	355	5236392.838
410001536	303	356	25141.20238
410001537	303	362	3784206.687
410001538	303	363	578680.5002
410001539	304	1	3196112.532
910001539	304	1	14805.74081
410001540	304	17	50660.9633
920001661	304	24	146978.9547
410001541	304	71	32415.61644
920001662	304	94	2670574.424
920001663	304	98	4814343.828
920001664	304	148	20424.18132
920001665	304	283	14404044.47
920001666	304	305	489662.2568
920001667	304	313	690.0392052
410001542	305	5	19609.79319
920001668	305	15	2205820.745
920001669	305	120	10235.36356
920001670	305	205	902.0686772
410001543	305	306	19002.24182
410001544	305	309	24738.65625
920001671	305	324	836014.4519
410001545	305	325	22523.15295
920001672	305	346	38450.68832
410001546	306	9	249937.2722
920001673	306	13	1097297.24
410001547	306	22	28040771.43
410001548	306	22	36917.55996
410001549	306	23	508451.0889
410001550	306	27	3423106.931
410001551	306	35	25844715.79
410001552	306	36	1641874.467
410001553	306	38	83886.42263
410001554	306	51	47615.06149
410001555	306	57	10861231.31
410001556	306	59	311468.8448
410001557	306	60	449279.1472
410001558	306	61	226134.252
920001674	306	130	171656.7544
920001675	306	203	1432.203328
920001676	306	213	10717.81204
920001677	306	222	379.0315635
920001678	306	263	34494.3385
410001559	307	18	49989.41127
920001680	307	107	1277.233326
920001681	307	140	10053.75152
920001682	307	236	12022.75939
410001560	307	307	7548210.126
410001561	307	324	3418166.758
920001683	308	15	578238.9858
920001684	308	28	12557.05028
920001685	308	35	162296.6517
920001686	308	46	43850.63897
920001687	308	120	1374574.243
920001688	308	178	4526218.276
920001689	308	200	191861.8194
920001690	308	264	727306.179
920001691	308	309	920634.3119
920001692	308	316	1455365.752
410001562	308	317	40622.80684
920001693	308	330	117558.3544
920001694	308	334	83795237.31
920001695	308	338	828490.2762
